term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2021,92853,COMM 2333,01,3.000,Public Relations Strategy Development,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/07-12/13', 'location': 'CNS 101'}]",['TF 0930am-1045am 09/07-12/13 CNS 101'],Bo Ra   Yook,Bo Ra   Yook (P),20,6,14
Fall2021,92854,COMM 3322,01,3.000,Leadership Communication,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'CNS 9'}]",['MR 1230pm-0145pm 09/07-12/13 CNS 9'],Michael P.  Pagano,Michael P.  Pagano (P),26,12,14
Fall2021,91192,COMM 3324,01,3.000,Crisis Communication,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'CNS 101'}]",['TF 1100am-1215pm 09/07-12/13 CNS 101'],Bo Ra   Yook,Bo Ra   Yook (P),20,18,2
Fall2021,92863,COMM 3335,01,3.000,"Globalization, Media, and Culture","[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/07-12/13', 'location': 'DMH 350'}]",['W 0200pm-0430pm 09/07-12/13 DMH 350'],Anne Marie   Iddins,Anne Marie   Iddins (P),15,7,8
Fall2021,92862,COMM 3337,01,3.000,Visual Communication,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DMH 350'}]",['TF 1230pm-0145pm 09/07-12/13 DMH 350'],Niall P.  Brennan,Niall P.  Brennan (P),15,13,2
Fall2021,92858,COMM 4980,01,1.000-3.000,Internship,[],[],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),27,8,19
Fall2021,93316,COMM 4990,NB,2.000,Independent Study,[],[],Niall P.  Brennan,Niall P.  Brennan (P),3,1,2
Fall2021,91199,COMM 4999,01,3.000,Capstone: Research Projects in Communication,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/07-12/13', 'location': 'MCA 107'}]",['W 0200pm-0430pm 09/07-12/13 MCA 107'],Adam E.  Rugg,Adam E.  Rugg (P),14,14,0
Fall2021,91200,COMM 4999,02,3.000,Capstone: Research Projects in Communication,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/07-12/13', 'location': 'MCA 107'}]",['W 1100am-0130pm 09/07-12/13 MCA 107'],Adam E.  Rugg,Adam E.  Rugg (P),14,14,0
Fall2021,91201,COMM 4999,03,3.000,Capstone: Research Projects in Communication,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'DMH 350'}]",['MR 0200pm-0315pm 09/07-12/13 DMH 350'],Margaret A.  Wills,Margaret A.  Wills (P),14,14,0
Fall2021,92859,COMM 5335,01,3.000,"Globalization, Media, and Culture","[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/07-12/13', 'location': 'DMH 350'}]",['W 0200pm-0430pm 09/07-12/13 DMH 350'],Anne Marie   Iddins,Anne Marie   Iddins (P),5,4,1
Fall2021,92860,COMM 5337,01,3.000,Visual Communication,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DMH 350'}]",['TF 1230pm-0145pm 09/07-12/13 DMH 350'],Niall P.  Brennan,Niall P.  Brennan (P),5,3,2
Fall2021,92861,COMM 5401,01,3.000,Communication Research Design and Methodologies,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '11/01-12/17', 'location': 'ONLINE '}]",['T 0630pm-0900pm 11/01-12/17 ONLINE '],Bo Ra   Yook,Bo Ra   Yook (P),15,5,10
Fall2021,92962,COMM 5410,01,3.000,Perspectives and Theories in Organizational Communication,[],[],Michael P.  Pagano,Michael P.  Pagano (P),15,8,7
Fall2021,93286,COMM 6971,01,3.000,Thesis Proposal,[],[],Sean   Horan,Sean   Horan (P),1,1,0
Fall2021,91357,CPEG 3246,01,3.000,Digital Electronics Design II,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/07-12/13', 'location': 'BNW 139'}]",['R 0630pm-0900pm 09/07-12/13 BNW 139'],James P.  Cavallo,James P.  Cavallo (P),20,0,20
Fall2021,91358,CPEG 3331,01,3.000,Biomedical Signal Processing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW GR22'}]",['MR 1230pm-0145pm 09/07-12/13 BNW GR22'],Isaac   Macwan,Isaac   Macwan (P),5,0,5
Fall2021,91359,CPEG 3346,01,3.000,Computer Systems Architecture,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'BNW 166'}]",['MR 0200pm-0315pm 09/07-12/13 BNW 166'],Xiaojiang   Wu,Xiaojiang   Wu (P),20,9,11
Fall2021,92605,CPEG 3346,02,3.000,Computer Systems Architecture,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW 334'}]",['MR 1230pm-0145pm 09/07-12/13 BNW 334'],Xiaojiang   Wu,Xiaojiang   Wu (P),15,12,3
Fall2021,91360,CPSC 1101,01,3.000,Introduction to Computing,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'BNW 129B'}]",['TR 0500pm-0615pm 09/07-12/13 BNW 129B'],Mirco   Speretta,Mirco   Speretta (P),15,15,0
Fall2021,91362,CPSC 1101,03,3.000,Introduction to Computing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'BNW GR22'}]",['MR 0200pm-0315pm 09/07-12/13 BNW GR22'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),15,10,5
Fall2021,92606,CPSC 1101,04,3.000,Introduction to Computing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'BNW GR22'}]",['MR 0330pm-0445pm 09/07-12/13 BNW GR22'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),15,15,0
Fall2021,91363,CPSC 1131,01,3.000,Fundamentals of Programming,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'BNW 137'}]",['MW 0500pm-0615pm 09/07-12/13 BNW 137'],Ardiana   Sula,Ardiana   Sula (P),20,14,6
Fall2021,92607,CPSC 1152,01,3.000,Introduction to Computer Game Modeling,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'NHS 204'}]",['TR 0500pm-0615pm 09/07-12/13 NHS 204'],Joseph Paul  Wilson,Joseph Paul  Wilson (P),20,4,16
Fall2021,91364,CPSC 2231,01,3.000,Programming Workshop,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'BNW 340'}]",['TR 0500pm-0615pm 09/07-12/13 BNW 340'],Juliusz   Dichter,Juliusz   Dichter (P),22,22,0
Fall2021,91365,CPSC 2231,02,3.000,Programming Workshop,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/07-12/13', 'location': 'BNW 340'}]",['TR 0630pm-0745pm 09/07-12/13 BNW 340'],Juliusz   Dichter,Juliusz   Dichter (P),20,16,4
Fall2021,91366,CPSC 2231L,01,1.000,Programming Workshop Lab,"[{'days': 'W', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['W 0200pm-0315pm 09/07-12/13 BNW 131'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),22,23,-1
Fall2021,91367,CPSC 2231L,02,1.000,Programming Workshop Lab,"[{'days': 'W', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['W 0330pm-0445pm 09/07-12/13 BNW 131'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),20,15,5
Fall2021,91368,CPSC 2250L,01,1.000,Computer Science Sophomore Clinic,"[{'days': 'M', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['M 1230pm-0145pm 09/07-12/13 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),18,17,1
Fall2021,91369,CPSC 2250L,02,1.000,Computer Science Sophomore Clinic,"[{'days': 'R', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['R 1230pm-0145pm 09/07-12/13 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),18,15,3
Fall2021,91370,CPSC 2304,01,3.000,Web Development,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['MR 0930am-1045am 09/07-12/13 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),18,17,1
Fall2021,91371,CPSC 2304,02,3.000,Web Development,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['MR 1100am-1215pm 09/07-12/13 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),18,18,0
Fall2021,91372,CPSC 3343,01,3.000,Design and Analysis of Algorithms,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW GR22'}]",['TF 1230pm-0145pm 09/07-12/13 BNW GR22'],Adrian S.  Rusu-Sprincenatu,Adrian S.  Rusu-Sprincenatu (P),17,16,1
Fall2021,92608,CPSC 3343,02,3.000,Design and Analysis of Algorithms,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'NHS 404'}]",['TF 1100am-1215pm 09/07-12/13 NHS 404'],Adrian S.  Rusu-Sprincenatu,Adrian S.  Rusu-Sprincenatu (P),17,14,3
Fall2021,91373,CPSC 3351L,01,1.000,Computer Science Junior Clinic I,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['W 1100am-1215pm 09/07-12/13 BNW 131'],Adrian S.  Rusu-Sprincenatu,Adrian S.  Rusu-Sprincenatu (P),20,18,2
Fall2021,92609,CPSC 3351L,02,1.000,Computer Science Junior Clinic I,"[{'days': 'W', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'BNW 131'}]",['W 1230pm-0145pm 09/07-12/13 BNW 131'],Adrian S.  Rusu-Sprincenatu,Adrian S.  Rusu-Sprincenatu (P),20,19,1
Fall2021,91374,CPSC 4331,01,3.000,Operating Systems,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'NHS 410'}]",['TF 0200pm-0315pm 09/07-12/13 NHS 410'],Mallika Arachchilage Danushka Sandaruwan  Bandara,Mallika Arachchilage Danushka Sandaruwan  Bandara (P),20,12,8
Fall2021,91375,CPSC 4355,01,3.000,Artificial Intelligence,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'BNW 254'}]",['MR 0330pm-0445pm 09/07-12/13 BNW 254'],Haishuai   Wang,Haishuai   Wang (P),21,20,1
Fall2021,91376,CPSC 4357,01,3.000,Database Management Systems,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'BNW 340'}]",['MR 1100am-1215pm 09/07-12/13 BNW 340'],Ardiana   Sula,Ardiana   Sula (P),20,19,1
Fall2021,92053,COUN 5433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 10'}]",['M 0455pm-0655pm 09/07-12/22 CNS 10'],Stephaney S.  Morrison,Stephaney S.  Morrison (P),20,14,6
Fall2021,92719,COUN 5447,02,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 306'}]",['M 0455pm-0655pm 09/07-12/22 CNS 306'],Jocelyn K.  Novella,Jocelyn K.  Novella (P),22,20,2
Fall2021,92055,COUN 5457,01,3.000,Career Development: Theory and Practice,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 209'}]",['W 0715pm-0915pm 09/07-12/22 CNS 209'],Tara B.  Malone,Tara B.  Malone (P),20,15,5
Fall2021,92057,COUN 5468,01,3.000,Professional Issues in Counseling,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 203'}]",['R 0715pm-0915pm 09/07-12/22 CNS 203'],Patricia A.  Morrissey,Patricia A.  Morrissey (P),20,19,1
Fall2021,92058,COUN 5501,01,3.000,Theories of Counseling and Psychotherapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 204'}]",['T 0455pm-0655pm 09/07-12/22 CNS 204'],Holly D.  Mensching,Holly D.  Mensching (P),20,19,1
Fall2021,92059,COUN 5531,01,3.000,Introduction to School Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 203'}]",['R 0455pm-0655pm 09/07-12/22 CNS 203'],Patricia A.  Morrissey,Patricia A.  Morrissey (P),20,3,17
Fall2021,92060,COUN 5553,01,3.000,Counseling Relationships and Skills,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 208'}, {'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 106'}]","['R 0455pm-0655pm 09/07-12/22 CNS 208', 'R 0455pm-0655pm 09/07-12/22 CNS 106', 'R 0455pm-0655pm 09/07-12/22 CNS 106']",Dilani   Perera,Dilani   Perera (P),12,11,1
Fall2021,92061,COUN 5553,02,3.000,Counseling Relationships and Skills,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 209'}, {'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 306'}]","['T 0715pm-0915pm 09/07-12/22 CNS 209', 'T 0715pm-0915pm 09/07-12/22 CNS 306', 'T 0715pm-0915pm 09/07-12/22 CNS 306']",JoAnn M.  O'Connell,JoAnn M.  O'Connell (P),12,12,0
Fall2021,92972,COUN 6250,01,3.000,Diagnosis and Treatment Across the Lifespan,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 204'}]",['T 0715pm-0915pm 09/07-12/22 CNS 204'],Dilani   Perera,Dilani   Perera (P),20,19,1
Fall2021,92062,COUN 6455,01,3.000,Group Work: Theory and Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 206'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 103'}]","['T 0455pm-0655pm 09/07-12/22 CNS 206', 'T 0455pm-0655pm 09/07-12/22 CNS 103', 'T 0455pm-0655pm 09/07-12/22 CNS 103']",Joseph A.  Graziano,Joseph A.  Graziano (P),12,9,3
Fall2021,92063,COUN 6467,01,3.000,Assessment in Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 101'}]",['R 0455pm-0655pm 09/07-12/22 CNS 101'],Tracey   Robert,Tracey   Robert (P),20,10,10
Fall2021,92967,COUN 6515,01,3.000,Trauma and Crisis Intervention,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 208'}]",['M 0455pm-0655pm 09/07-12/22 CNS 208'],Tomichan   Aprame,Tomichan   Aprame (P),15,15,0
Fall2021,92064,COUN 6568,01,3.000,Research Methodology,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/07-12/22', 'location': 'CNS 306'}]",['M 0715pm-0915pm 09/07-12/22 CNS 306'],Jocelyn K.  Novella,Jocelyn K.  Novella (P),20,11,9
Fall2021,92065,COUN 6585,01,3.000,Introduction to Clinical Supervision,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 104'}]",['W 0455pm-0655pm 09/07-12/22 CNS 104'],Tracey   Robert,Tracey   Robert (P),12,4,8
Fall2021,92066,COUN 6950,01,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/07-12/22', 'location': 'DW G111'}]",['W 0400pm-0800pm 09/07-12/22 DW G111'],Jocelyn K.  Novella,Jocelyn K.  Novella (P),7,5,2
Fall2021,92067,COUN 6950,02,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/07-12/22', 'location': 'DW 173'}]",['W 0400pm-0800pm 09/07-12/22 DW 173'],JoAnn M.  O'Connell,JoAnn M.  O'Connell (P),6,6,0
Fall2021,92722,COUN 6950,03,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/07-12/22', 'location': 'DW 371'}]",['W 0400pm-0800pm 09/07-12/22 DW 371'],Susan L.  Unger,Susan L.  Unger (P),6,6,0
Fall2021,92068,COUN 6981C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'CNS 104'}]",['M 0455pm-0655pm 09/07-12/22 CNS 104'],Tracey   Robert,Tracey   Robert (P),9,6,3
Fall2021,92069,COUN 6981S,01,3.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/07-12/22', 'location': 'DW G111'}]",['M 0455pm-0655pm 09/07-12/22 DW G111'],Pamela A.  Anderson,Pamela A.  Anderson (P),6,6,0
Fall2021,92071,COUN 6999C,01,0.000,Comprehensive Exam in Clinical Mental Health Counseling,"[{'days': 'W', 'times': '0800am-0100pm', 'dates': '10/13-10/13', 'location': 'CNS 301'}]",['W 0800am-0100pm 10/13-10/13 CNS 301'],Jocelyn K.  Novella,Jocelyn K.  Novella (P),20,8,12
Fall2021,92072,COUN 6999S,01,0.000,Comprehensive Exam in School Counseling,"[{'days': 'W', 'times': '0800am-0100pm', 'dates': '10/13-10/13', 'location': 'CNS 301'}]",['W 0800am-0100pm 10/13-10/13 CNS 301'],Jocelyn K.  Novella,Jocelyn K.  Novella (P),20,4,16
Fall2021,91205,ECON 1011,01,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 0930am-1045am 09/07-12/13 DSBN 101'],Anna-Maria   Aksan,Anna-Maria   Aksan (P),27,27,0
Fall2021,91206,ECON 1011,02,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 1100am-1215pm 09/07-12/13 DSBN 101'],Anna-Maria   Aksan,Anna-Maria   Aksan (P),27,26,1
Fall2021,91207,ECON 1011,03,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DSBN 201'}]",['TF 1230pm-0145pm 09/07-12/13 DSBN 201'],Dina   Franceschi,Dina   Franceschi (P),27,27,0
Fall2021,91208,ECON 1011,04,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 111'}]",['MR 1100am-1215pm 09/07-12/13 DSBN 111'],Susan   Kibe,Susan   Kibe (P),26,26,0
Fall2021,91209,ECON 1011,05,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DSBN 111'}]",['MR 1230pm-0145pm 09/07-12/13 DSBN 111'],Susan   Kibe,Susan   Kibe (P),26,24,2
Fall2021,91210,ECON 1011,06,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'DSBN 111'}]",['MR 0200pm-0315pm 09/07-12/13 DSBN 111'],Susan   Kibe,Susan   Kibe (P),26,25,1
Fall2021,91211,ECON 1011,07,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'DSBN 113'}]",['MR 0330pm-0445pm 09/07-12/13 DSBN 113'],Susan   Kibe,Susan   Kibe (P),26,24,2
Fall2021,91212,ECON 1011,08,3.000,Introduction to Microeconomics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['W 0630pm-0900pm 09/07-12/13 DSBN 101'],Mark S.  Leclair,Mark S.  Leclair (P),26,24,2
Fall2021,91213,ECON 1011,09,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/07-12/13', 'location': 'DSBN L11'}]",['MR 0930am-1045am 09/07-12/13 DSBN L11'],Mark S.  Leclair,Mark S.  Leclair (P),26,26,0
Fall2021,91214,ECON 1011,10,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'DSBN 217'}]",['MR 0200pm-0315pm 09/07-12/13 DSBN 217'],Mark S.  Leclair,Mark S.  Leclair (P),26,26,0
Fall2021,91215,ECON 1011,11,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'NYS 107C'}]",['MR 0200pm-0315pm 09/07-12/13 NYS 107C'],John   Hill,John   Hill (P),26,26,0
Fall2021,91216,ECON 1011,12,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'LNG 109'}]",['MR 0330pm-0445pm 09/07-12/13 LNG 109'],John   Hill,John   Hill (P),26,24,2
Fall2021,91219,ECON 1011,15,3.000,Introduction to Microeconomics,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/07-12/13', 'location': 'DSBN 112'}]",['MW 0630pm-0745pm 09/07-12/13 DSBN 112'],Joseph J.  Matthews,Joseph J.  Matthews (P),26,24,2
Fall2021,91220,ECON 1011,16,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 215'}]",['TF 1100am-1215pm 09/07-12/13 DSBN 215'],Helena K.  Keefe,Helena K.  Keefe (P),26,26,0
Fall2021,91221,ECON 1011,17,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DSBN 216'}]",['TF 1230pm-0145pm 09/07-12/13 DSBN 216'],Helena K.  Keefe,Helena K.  Keefe (P),26,25,1
Fall2021,91222,ECON 1011,18,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 0330pm-0445pm 09/07-12/13 DSBN 101'],Thomas Joseph  Murray,Thomas Joseph  Murray (P),27,27,0
Fall2021,91223,ECON 1011,19,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 0330pm-0445pm 09/07-12/13 DSBN 101'],Thomas Joseph  Murray,Thomas Joseph  Murray (P),27,26,1
Fall2021,91224,ECON 1011,20,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 216'}]",['TF 1100am-1215pm 09/07-12/13 DSBN 216'],Kathryn A.  Nantz,Kathryn A.  Nantz (P),20,19,1
Fall2021,91225,ECON 1011,21,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 0930am-1045am 09/07-12/13 DSBN 101'],Anna-Maria   Aksan,Anna-Maria   Aksan (P),27,27,0
Fall2021,91226,ECON 1011,22,3.000,Introduction to Microeconomics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'DSBN 112'}]",['MW 0500pm-0615pm 09/07-12/13 DSBN 112'],Ganesh   Trichur,Ganesh   Trichur (P),26,25,1
Fall2021,91227,ECON 1011,23,3.000,Introduction to Microeconomics,[],[],William F.  Vasquez Mazariegos,William F.  Vasquez Mazariegos (P),15,6,9
Fall2021,91228,ECON 1011,24,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/07-12/13', 'location': 'DSBN 110'}]",['TF 0330pm-0445pm 09/07-12/13 DSBN 110'],Corey James  Milazzo,Corey James  Milazzo (P),26,25,1
Fall2021,93093,ECON 1011,25,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/07-12/13', 'location': 'DSBN 110'}]",['MR 0800am-0915am 09/07-12/13 DSBN 110'],William   Speagle,William   Speagle (P),26,25,1
Fall2021,93096,ECON 1011,26,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/07-12/13', 'location': 'DSBN 201'}]",['TF 1230pm-0145pm 09/07-12/13 DSBN 201'],Dina   Franceschi,Dina   Franceschi (P),27,25,2
Fall2021,93097,ECON 1011,27,3.000,Introduction to Microeconomics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/07-12/13', 'location': 'DSBN 110'}]",['MW 0500pm-0615pm 09/07-12/13 DSBN 110'],John   Hill,John   Hill (P),26,25,1
Fall2021,93098,ECON 1011,28,3.000,Introduction to Microeconomics,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/07-12/13', 'location': 'DSBN 111'}]",['MW 0630pm-0745pm 09/07-12/13 DSBN 111'],John   Hill,John   Hill (P),26,26,0
Fall2021,93214,ECON 1011,29,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 101'}]",['TF 1100am-1215pm 09/07-12/13 DSBN 101'],Anna-Maria   Aksan,Anna-Maria   Aksan (P),27,27,0
Fall2021,93256,ECON 1011,30,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/07-12/13', 'location': 'DSBN 212'}]",['MR 0800am-0915am 09/07-12/13 DSBN 212'],Philip J.  Lane,Philip J.  Lane (P),26,18,8
Fall2021,92538,ECON 2980,01,1.000,Internship,[],[],Dina   Franceschi,Dina   Franceschi (P),5,0,5
Fall2021,92840,ECON 2980,02,1.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,0,30
Fall2021,91231,ECON 3204,01,3.000,Intermediate Microeconomic Theory,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'NYS 107C'}]",['TF 1100am-1215pm 09/07-12/13 NYS 107C'],Randall S.  Hiller,Randall S.  Hiller (P),27,25,2
Fall2021,91232,ECON 3204,02,3.000,Intermediate Microeconomic Theory,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'NYS 107C'}]",['TF 0200pm-0315pm 09/07-12/13 NYS 107C'],Randall S.  Hiller,Randall S.  Hiller (P),27,14,13
Fall2021,92574,ECON 3204L,01,1.000,Intermediate Microeconomic Theory Lab,"[{'days': 'W', 'times': '1100am-1150am', 'dates': '09/07-12/13', 'location': 'NYS 107C'}]",['W 1100am-1150am 09/07-12/13 NYS 107C'],Randall S.  Hiller,Randall S.  Hiller (P),15,2,13
Fall2021,91233,ECON 3210,01,3.000,Money and Banking,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/07-12/13', 'location': 'DSBN 201'}]",['MR 1100am-1215pm 09/07-12/13 DSBN 201'],Philip J.  Lane,Philip J.  Lane (P),25,22,3
Fall2021,91234,ECON 3210,02,3.000,Money and Banking,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/07-12/13', 'location': 'DSBN 105'}]",['MR 0200pm-0315pm 09/07-12/13 DSBN 105'],Philip J.  Lane,Philip J.  Lane (P),25,25,0
