term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Spring2021,32240,CHEM 2272,03,3.000,Organic Chemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/25-05/04', 'location': 'NHS 403'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '01/25-05/04', 'location': 'NHS 403'}]","['MR 0800am-0915am 01/25-05/04 NHS 403', 'W 0800am-0850am 01/25-05/04 NHS 403', 'W 0800am-0850am 01/25-05/04 NHS 403']",Lawrence Kraig  Steffen,Lawrence Kraig  Steffen (P),30,16,14
Spring2021,32242,CHEM 2272L,02,1.000,Organic Chemistry II Lab,"[{'days': 'R', 'times': '0500pm-0850pm', 'dates': '01/25-05/04', 'location': 'BNW 339'}]",['R 0500pm-0850pm 01/25-05/04 BNW 339'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),16,13,3
Spring2021,32243,CHEM 2272L,03,1.000,Organic Chemistry II Lab,"[{'days': 'M', 'times': '0100pm-0450pm', 'dates': '01/25-05/04', 'location': 'BNW 339'}]",['M 0100pm-0450pm 01/25-05/04 BNW 339'],Mehrnaz   Kamal,Mehrnaz   Kamal (P),16,16,0
Spring2021,32244,CHEM 2272L,04,1.000,Organic Chemistry II Lab,"[{'days': 'M', 'times': '0500pm-0850pm', 'dates': '01/25-05/04', 'location': 'BNW 339'}]",['M 0500pm-0850pm 01/25-05/04 BNW 339'],Mehrnaz   Kamal,Mehrnaz   Kamal (P),16,16,0
Spring2021,32245,CHEM 2272L,05,1.000,Organic Chemistry II Lab,"[{'days': 'W', 'times': '0100pm-0450pm', 'dates': '01/25-05/04', 'location': 'BNW 339'}]",['W 0100pm-0450pm 01/25-05/04 BNW 339'],Lawrence Kraig  Steffen,Lawrence Kraig  Steffen (P),16,10,6
Spring2021,32246,CHEM 2272L,06,1.000,Organic Chemistry II Lab,"[{'days': 'T', 'times': '1230pm-0420pm', 'dates': '01/25-05/04', 'location': 'BNW 339'}]",['T 1230pm-0420pm 01/25-05/04 BNW 339'],Joan   Lloyd,Joan   Lloyd (P),16,11,5
Spring2021,32247,CHEM 2282,01,3.000,Chemical Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'BNW 254A'}]",['MR 0930am-1045am 01/25-05/04 BNW 254A'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),24,10,14
Spring2021,32248,CHEM 2282L,01,1.000,Chemical Analysis Lab,"[{'days': 'W', 'times': '1200pm-0350pm', 'dates': '01/25-05/04', 'location': 'BNW 363'}]",['W 1200pm-0350pm 01/25-05/04 BNW 363'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),24,10,14
Spring2021,32249,CHEM 3323L,01,1.000,Biochemistry Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/25-05/04', 'location': 'BNW 269'}]",['W 0200pm-0450pm 01/25-05/04 BNW 269'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),8,9,-1
Spring2021,32250,CHEM 3324,01,3.000,Biochemistry I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'BNW 124'}]",['TF 0930am-1045am 01/25-05/04 BNW 124'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),9,10,-1
Spring2021,32251,CHEM 3326L,01,3.000,Instrumental-Analytical Chemistry Lab,"[{'days': 'MR', 'times': '0200pm-0450pm', 'dates': '01/25-05/04', 'location': 'BNW 363'}]",['MR 0200pm-0450pm 01/25-05/04 BNW 363'],Matthew A.  Kubasik,Matthew A.  Kubasik (P),12,10,2
Spring2021,32252,CHEM 3362,01,3.000,Physical Chemistry II,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '01/25-05/04', 'location': 'BNW 139'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/25-05/04', 'location': 'BNW 139'}]","['MR 0930am-1020am 01/25-05/04 BNW 139', 'W 0900am-0950am 01/25-05/04 BNW 139', 'W 0900am-0950am 01/25-05/04 BNW 139']",Matthew A.  Kubasik,Matthew A.  Kubasik (P),20,9,11
Spring2021,32253,CHEM 3362L,01,1.000,Physical Chemistry II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/25-05/04', 'location': 'BNW 329'}]",['T 0200pm-0450pm 01/25-05/04 BNW 329'],Olivier J.  Nicaise,Olivier J.  Nicaise (P),10,9,1
Spring2021,32650,CHEM 4971,AHL,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),10,1,9
Spring2021,32671,CHEM 4971,AVD,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),10,1,9
Spring2021,32254,CHEM 4971,JM,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],John R.  Miecznikowski,John R.  Miecznikowski (P),10,2,8
Spring2021,32626,CHEM 4971,JSC,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),10,1,9
Spring2021,32651,CHEM 4972,AHL,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),10,1,9
Spring2021,32631,CHEM 4972,AVD,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),10,1,9
Spring2021,32627,CHEM 4972,JSC,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),10,3,7
Spring2021,32628,CHEM 4973,JSC,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),10,2,8
Spring2021,32467,CHEM 4973,MK,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Matthew A.  Kubasik,Matthew A.  Kubasik (P),10,1,9
Spring2021,32652,CHEM 4974,AHL,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),10,2,8
Spring2021,32629,CHEM 4974,AVD,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),10,2,8
Spring2021,32463,CHEM 4974,JM,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],John R.  Miecznikowski,John R.  Miecznikowski (P),10,1,9
Spring2021,32646,CHEM 4975,MK,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Matthew A.  Kubasik,Matthew A.  Kubasik (P),10,2,8
Spring2021,32655,CHEM 4976,MK,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 404'}]",['F 0200pm-0315pm 01/25-05/04 NHS 404'],Matthew A.  Kubasik,Matthew A.  Kubasik (P),10,1,9
Spring2021,31121,CHIN 1111,01,3.000,Elementary Chinese II,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '01/25-05/04', 'location': 'CNS 207'}]",['MWR 0200pm-0250pm 01/25-05/04 CNS 207'],Jiwei   Xiao,Jiwei   Xiao (P),18,4,14
Spring2021,31122,CHIN 2211,01,3.000,Intermediate Chinese II,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/25-05/04', 'location': 'CNS 301'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/25-05/04', 'location': 'CNS 301'}]","['MR 1230pm-0120pm 01/25-05/04 CNS 301', 'W 1200pm-1250pm 01/25-05/04 CNS 301', 'W 1200pm-1250pm 01/25-05/04 CNS 301']",Jiwei   Xiao,Jiwei   Xiao (P),18,7,11
Spring2021,31175,CLST 1116,01,3.000,Roman Civilization,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'CNS 101'}]",['MR 1100am-1215pm 01/25-05/04 CNS 101'],Giovanni R.  Ruffini,Giovanni R.  Ruffini (P),20,19,1
Spring2021,31176,CLST 1116,02,3.000,Roman Civilization,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'CNS 202'}]",['MR 0200pm-0315pm 01/25-05/04 CNS 202'],Mary Jean E.  McNamara,Mary Jean E.  McNamara (P),25,21,4
Spring2021,32442,CLST 1116,03,3.000,Roman Civilization,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 103'}]",['MR 0930am-1045am 01/25-05/04 CNS 103'],Mary Jean E.  McNamara,Mary Jean E.  McNamara (P),25,21,4
Spring2021,31179,COMM 1100,01,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 202'}]",['MR 0930am-1045am 01/25-05/04 CNS 202'],Sean   Horan,Sean   Horan (P),26,27,-1
Spring2021,31180,COMM 1100,02,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DMH 350'}]",['MR 1100am-1215pm 01/25-05/04 DMH 350'],Margaret A.  Wills,Margaret A.  Wills (P),26,26,0
Spring2021,31181,COMM 1100,03,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DMH 149'}]",['MR 1230pm-0145pm 01/25-05/04 DMH 149'],Qin   Zhang,Qin   Zhang (P),26,26,0
Spring2021,31182,COMM 1100,04,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DMH 149'}]",['MR 0200pm-0315pm 01/25-05/04 DMH 149'],Qin   Zhang,Qin   Zhang (P),26,26,0
Spring2021,32436,COMM 1100,05,3.000,Human Communication Theories,[],[],Qin   Zhang,Qin   Zhang (P),20,16,4
Spring2021,31183,COMM 1101,01,3.000,Argument and Advocacy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'DMH 331'}]",['TF 0930am-1045am 01/25-05/04 DMH 331'],Karla   Barguiarena,Karla   Barguiarena (P),16,15,1
Spring2021,31184,COMM 1101,02,3.000,Argument and Advocacy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DMH 331'}]",['TF 1100am-1215pm 01/25-05/04 DMH 331'],Karla   Barguiarena,Karla   Barguiarena (P),16,15,1
Spring2021,31185,COMM 1101,03,3.000,Argument and Advocacy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DMH 349'}]",['TF 1230pm-0145pm 01/25-05/04 DMH 349'],Karla   Barguiarena,Karla   Barguiarena (P),16,15,1
Spring2021,31186,COMM 1101,04,3.000,Argument and Advocacy,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/25-05/04', 'location': 'DMH 131'}]",['R 0500pm-0730pm 01/25-05/04 DMH 131'],Ayanna   Eastman,Ayanna   Eastman (P),16,17,-1
Spring2021,31187,COMM 1102,01,3.000,Introduction to Public Relations,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'CNS 106'}]",['MR 0200pm-0315pm 01/25-05/04 CNS 106'],Bo Ra   Yook,Bo Ra   Yook (P),26,26,0
Spring2021,31188,COMM 1102,02,3.000,Introduction to Public Relations,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 305'}]",['TF 0930am-1045am 01/25-05/04 CNS 305'],Wen   Zhao,Wen   Zhao (P),26,26,0
Spring2021,31189,COMM 1130,01,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DMH 350'}]",['TF 1230pm-0145pm 01/25-05/04 DMH 350'],Niall P.  Brennan,Niall P.  Brennan (P),24,24,0
Spring2021,31190,COMM 1130,02,3.000,Mass Media and Society,"[{'days': 'M', 'times': '0800am-1030am', 'dates': '01/25-05/04', 'location': 'CNS 306'}]",['M 0800am-1030am 01/25-05/04 CNS 306'],Anne Marie   Iddins,Anne Marie   Iddins (P),20,19,1
Spring2021,31191,COMM 1130,03,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'MCA 113'}]",['TF 0930am-1045am 01/25-05/04 MCA 113'],Adam E.  Rugg,Adam E.  Rugg (P),26,26,0
Spring2021,31192,COMM 1130,04,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'MCA 113'}]",['TF 1100am-1215pm 01/25-05/04 MCA 113'],Adam E.  Rugg,Adam E.  Rugg (P),26,24,2
Spring2021,31193,COMM 2200,01,3.000,Interpersonal Communication Theories,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 303'}]",['TF 0930am-1045am 01/25-05/04 CNS 303'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,26,0
Spring2021,31194,COMM 2200,02,3.000,Interpersonal Communication Theories,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/25-05/04', 'location': 'CNS 303'}]",['TWF 1100am-1150am 01/25-05/04 CNS 303'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,25,1
Spring2021,31195,COMM 2201,01,3.000,Persuasion,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'CNS 303'}]",['TF 1230pm-0145pm 01/25-05/04 CNS 303'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,29,-3
Spring2021,31196,COMM 2220,01,3.000,Introduction to Organizational Communication,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 9'}]",['MR 0930am-1045am 01/25-05/04 CNS 9'],Michael P.  Pagano,Michael P.  Pagano (P),26,26,0
Spring2021,31197,COMM 2231,01,3.000,Media Institutions,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'LNG 109'}]",['MR 1230pm-0145pm 01/25-05/04 LNG 109'],Anne Marie   Iddins,Anne Marie   Iddins (P),26,22,4
Spring2021,31198,COMM 2236,01,3.000,"Gender, Sexuality, and Media","[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'DMH 350'}]",['TF 0930am-1045am 01/25-05/04 DMH 350'],Niall P.  Brennan,Niall P.  Brennan (P),24,24,0
Spring2021,31199,COMM 2238,01,3.000,Communication and Popular Culture,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DMH 350'}]",['TF 1100am-1215pm 01/25-05/04 DMH 350'],Niall P.  Brennan,Niall P.  Brennan (P),24,25,-1
Spring2021,31200,COMM 2246,01,3.000,Family Communication,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'DMH 350'}]",['MR 0930am-1045am 01/25-05/04 DMH 350'],Margaret A.  Wills,Margaret A.  Wills (P),24,24,0
Spring2021,31201,COMM 2252,01,3.000,Broadcast Communication,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DMH 349'}]",['TF 0200pm-0315pm 01/25-05/04 DMH 349'],Karla   Barguiarena,Karla   Barguiarena (P),15,15,0
Spring2021,31202,COMM 2333,01,3.000,Public Relations Strategy Development,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'CNS 106'}]",['MR 0330pm-0445pm 01/25-05/04 CNS 106'],Bo Ra   Yook,Bo Ra   Yook (P),20,20,0
Spring2021,31203,COMM 3248,01,3.000,Health Communication,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'CNS 209'}]",['MR 1230pm-0145pm 01/25-05/04 CNS 209'],Michael P.  Pagano,Michael P.  Pagano (P),26,26,0
Spring2021,31204,COMM 3324,01,3.000,Crisis Communication,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'CNS 305'}]",['TF 1100am-1215pm 01/25-05/04 CNS 305'],Wen   Zhao,Wen   Zhao (P),20,20,0
Spring2021,31205,COMM 3325,01,3.000,Organizational Communication and Advertising,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'CNS 108'}]",['TF 1230pm-0145pm 01/25-05/04 CNS 108'],Wen   Zhao,Wen   Zhao (P),20,13,7
Spring2021,31206,COMM 3335,01,3.000,"Globalization, Media, and Culture","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'LNG 109'}]",['MR 0200pm-0315pm 01/25-05/04 LNG 109'],Anne Marie   Iddins,Anne Marie   Iddins (P),20,17,3
Spring2021,31207,COMM 3348,01,3.000,Health Risk Communication,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'CNS 306'}]",['MR 0330pm-0445pm 01/25-05/04 CNS 306'],Michael P.  Pagano,Michael P.  Pagano (P),20,20,0
Spring2021,31208,COMM 4336,01,3.000,Social Media,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'MCA 113'}]",['TF 1230pm-0145pm 01/25-05/04 MCA 113'],Adam E.  Rugg,Adam E.  Rugg (P),20,19,1
Spring2021,32358,COMM 4980,01,3.000,Internship,[],[],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),10,9,1
Spring2021,32648,COMM 4990,AR,3.000,Independent Study,[],[],Adam E.  Rugg,Adam E.  Rugg (P),3,1,2
Spring2021,32448,COMM 4990,MP,3.000,Independent Study,[],[],Michael P.  Pagano,Michael P.  Pagano (P),3,1,2
Spring2021,31209,COMM 4999,01,3.000,Capstone: Research Projects in Communication,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 108'}]",['MR 0930am-1045am 01/25-05/04 CNS 108'],Qin   Zhang,Qin   Zhang (P),14,7,7
Spring2021,31210,COMM 4999,02,3.000,Capstone: Research Projects in Communication,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'CNS 108'}]",['MR 1100am-1215pm 01/25-05/04 CNS 108'],Qin   Zhang,Qin   Zhang (P),14,13,1
Spring2021,31211,COMM 5343,01,3.000,Ethics and Medical Marketing Communication,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/26-03/16', 'location': 'DMH 231'}]",['R 0630pm-0900pm 01/26-03/16 DMH 231'],Michael P.  Pagano,Michael P.  Pagano (P),16,16,0
Spring2021,31212,COMM 5400,01,3.000,"Communication Philosophies, Theories, and Research Traditions","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/14', 'location': 'DMH 231'}]",['M 0630pm-0900pm 01/25-05/14 DMH 231'],Sean   Horan,Sean   Horan (P),16,6,10
Spring2021,31213,COMM 5401,01,3.000,Communication Research Design and Methodologies,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '03/17-05/05', 'location': 'DMH 231'}]",['R 0630pm-0900pm 03/17-05/05 DMH 231'],Bo Ra   Yook,Bo Ra   Yook (P),16,6,10
Spring2021,31728,CPEG 2245,01,3.000,Digital Design I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'BNW 341'}]",['MR 1230pm-0145pm 01/25-05/04 BNW 341'],Douglas A.  Lyon,Douglas A.  Lyon (P),25,25,0
Spring2021,31729,CPEG 2245,02,3.000,Digital Design I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'BNW GR22'}]",['MR 0200pm-0315pm 01/25-05/04 BNW GR22'],Douglas A.  Lyon,Douglas A.  Lyon (P),25,22,3
Spring2021,31730,CPEG 2245L,01,1.000,Digital Design I Lab,"[{'days': 'W', 'times': '1100am-0100pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['W 1100am-0100pm 01/25-05/04 BNW 133'],James P.  Cavallo,James P.  Cavallo (P),14,14,0
Spring2021,31731,CPEG 2245L,02,1.000,Digital Design I Lab,"[{'days': 'W', 'times': '0630pm-0830pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['W 0630pm-0830pm 01/25-05/04 BNW 133'],James P.  Cavallo,James P.  Cavallo (P),14,14,0
Spring2021,31732,CPEG 2245L,03,1.000,Digital Design I Lab,"[{'days': 'T', 'times': '0330pm-0530pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['T 0330pm-0530pm 01/25-05/04 BNW 133'],James P.  Cavallo,James P.  Cavallo (P),14,13,1
Spring2021,31733,CPEG 2245L,04,1.000,Digital Design I Lab,"[{'days': 'R', 'times': '0200pm-0400pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['R 0200pm-0400pm 01/25-05/04 BNW 133'],James P.  Cavallo,James P.  Cavallo (P),14,7,7
Spring2021,31734,CPEG 4320,01,3.000,Computer Networks,[],[],Douglas A.  Lyon,Douglas A.  Lyon (P),15,2,13
Spring2021,31735,CPSC 1101,01,3.000,Introduction to Computing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'BNW 124'}]",['MR 0330pm-0445pm 01/25-05/04 BNW 124'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),27,25,2
Spring2021,32451,CPSC 1101,02,3.000,Introduction to Computing,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'NHS 204'}]",['TR 0500pm-0615pm 01/25-05/04 NHS 204'],Joseph Paul  Wilson,Joseph Paul  Wilson (P),15,14,1
Spring2021,31736,CPSC 1131,01,3.000,Fundamentals of Programming,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'BNW 124'}]",['TR 0500pm-0615pm 01/25-05/04 BNW 124'],Pawan   Pillai,Pawan   Pillai (P),25,30,-5
Spring2021,31737,CPSC 1131,02,3.000,Fundamentals of Programming,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/25-05/04', 'location': 'BNW 254'}]",['TR 0630pm-0745pm 01/25-05/04 BNW 254'],Pawan   Pillai,Pawan   Pillai (P),25,25,0
Spring2021,31738,CPSC 1152,01,3.000,Introduction to Computer Game Modeling,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'BNW GR22'}]",['MW 0500pm-0615pm 01/25-05/04 BNW GR22'],Joseph Paul  Wilson,Joseph Paul  Wilson (P),20,9,11
Spring2021,31739,CPSC 2232,01,3.000,Data Structures,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'NHS 403'}]",['TF 1230pm-0145pm 01/25-05/04 NHS 403'],Peter J.  Kootsookos,Peter J.  Kootsookos (P),18,16,2
Spring2021,31740,CPSC 2232,02,3.000,Data Structures,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'NHS 403'}]",['TF 0200pm-0315pm 01/25-05/04 NHS 403'],Peter J.  Kootsookos,Peter J.  Kootsookos (P),18,18,0
Spring2021,31741,CPSC 2232,03,3.000,Data Structures,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'NHS 403'}]",['TF 0330pm-0445pm 01/25-05/04 NHS 403'],Peter J.  Kootsookos,Peter J.  Kootsookos (P),18,13,5
Spring2021,31742,CPSC 2232L,01,1.000,Data Structures Lab,"[{'days': 'W', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['W 0200pm-0315pm 01/25-05/04 BNW 133'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),18,18,0
Spring2021,31743,CPSC 2232L,02,1.000,Data Structures Lab,"[{'days': 'W', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['W 0330pm-0445pm 01/25-05/04 BNW 133'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),18,15,3
Spring2021,31744,CPSC 2232L,03,1.000,Data Structures Lab,"[{'days': 'W', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'BNW 133'}]",['W 0500pm-0615pm 01/25-05/04 BNW 133'],Jeffrey I.  Kramer,Jeffrey I.  Kramer (P),18,15,3
Spring2021,31745,CPSC 3333,01,3.000,Introduction to Cybersecurity,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'BNW 131'}]",['M 0630pm-0900pm 01/25-05/04 BNW 131'],Mark D.  Ramsey,"Mark D.  Ramsey (P), Harvey   Hoffman , Mirco   Speretta ",20,20,0
Spring2021,31746,CPSC 3333,02,3.000,Introduction to Cybersecurity,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'BNW 131'}]",['W 0630pm-0900pm 01/25-05/04 BNW 131'],Mark D.  Ramsey,"Mark D.  Ramsey (P), Harvey   Hoffman , Mirco   Speretta ",20,20,0
Spring2021,31747,CPSC 3352L,01,1.000,Computer Science Junior Clinic II,"[{'days': 'M', 'times': '1230pm-0120pm', 'dates': '01/25-05/04', 'location': 'BNW 131'}]",['M 1230pm-0120pm 01/25-05/04 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),15,15,0
Spring2021,31748,CPSC 3352L,02,1.000,Computer Science Junior Clinic II,"[{'days': 'R', 'times': '1230pm-0120pm', 'dates': '01/25-05/04', 'location': 'BNW 131'}]",['R 1230pm-0120pm 01/25-05/04 BNW 131'],Amalia I.  Rusu,Amalia I.  Rusu (P),15,10,5
