PlayFactID,team,opp_team,season,year,date,period,clock_time,segment_id,play_length_secs,play_length_mins,play_id,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT
926,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:07:19,604,3,0.05,611,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",rebound,Norman Powell,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:07:11,604,8,0.1333333333,612,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",shot,Pascal Siakam,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
928,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:56,604,15,0.25,614,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",miss,Josh Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
929,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:53,604,3,0.05,615,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",rebound,Jahlil Okafor,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:45,604,8,0.1333333333,616,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",miss,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:44,604,1,0.01666666667,617,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:44,604,0,0.0,618,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",foul,Kenrich Williams,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:44,604,0,0.0,620,"['Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday', 'Kenrich Williams']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:29,621,15,0.25,625,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Pascal Siakam,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:19,621,10,0.1666666667,627,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Marc Gasol,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:08,621,11,0.18333333329999998,629,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Frank Jackson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
937,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:06:08,621,0,0.0,630,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",violation,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:51,621,17,0.2833333333,631,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
939,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:50,621,1,0.01666666667,632,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Josh Hart,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:45,621,5,0.08333333333,633,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Brandon Ingram,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
941,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:45,621,0,0.0,636,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Kyle Lowry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:45,621,0,0.0,637,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
943,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:45,621,0,0.0,638,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:21,621,24,0.4,639,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
945,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:20,621,1,0.01666666667,640,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Jrue Holiday,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,8,0.1333333333,641,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Jahlil Okafor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
947,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,0,0.0,643,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Marc Gasol,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,0,0.0,645,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Marc Gasol,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,0,0.0,646,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
950,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,0,0.0,647,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:05:12,621,0,0.0,648,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Jahlil Okafor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
952,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:59,621,13,0.2166666667,649,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:58,621,1,0.01666666667,651,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:58,621,0,0.0,652,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:58,621,0,0.0,653,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:58,621,0,0.0,654,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Brandon Ingram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:50,621,8,0.1333333333,656,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",turnover,Kyle Lowry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:29,621,21,0.35,658,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Frank Jackson,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
959,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:15,621,14,0.23333333329999997,660,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Fred VanVleet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:14,621,1,0.01666666667,661,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:09,621,5,0.08333333333,663,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",turnover,Pascal Siakam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:04:09,621,0,0.0,664,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:49,665,20,0.3333333333,667,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Josh Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
964,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:46,665,3,0.05,669,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Fred VanVleet,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:40,665,6,0.1,670,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Frank Jackson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:40,665,0,0.0,672,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Fred VanVleet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:40,665,0,0.0,673,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Fred VanVleet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:28,665,12,0.2,674,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Brandon Ingram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
969,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:24,665,4,0.06666666667,675,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:18,665,6,0.1,676,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Pascal Siakam,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
971,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:18,665,0,0.0,678,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Jahlil Okafor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:18,665,0,0.0,680,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Pascal Siakam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:03:02,665,16,0.2666666667,681,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",miss,Brandon Ingram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
974,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:59,665,3,0.05,682,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:51,665,8,0.1333333333,683,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",shot,Pascal Siakam,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
976,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:37,665,14,0.23333333329999997,685,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Pascal Siakam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:37,665,0,0.0,687,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Jahlil Okafor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
978,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:37,665,0,0.0,688,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:37,665,0,0.0,689,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",free throw,Jahlil Okafor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
980,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,665,23,0.38333333329999997,690,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",foul,Jahlil Okafor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,665,0,0.0,692,"['Brandon Ingram', 'Frank Jackson', 'Jahlil Okafor', 'Josh Hart', 'Jrue Holiday']",unknown,Don Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,693,0,0.0,697,"['Brandon Ingram', 'Frank Jackson', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",free throw,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,693,0,0.0,698,"['Brandon Ingram', 'Frank Jackson', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,693,0,0.0,699,"['Brandon Ingram', 'Frank Jackson', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",free throw,Kyle Lowry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:14,700,0,0.0,702,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",free throw,Kyle Lowry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:02:03,700,11,0.18333333329999998,703,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",shot,Jrue Holiday,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:01:39,700,24,0.4,704,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
988,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:01:36,700,3,0.05,705,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",rebound,Nicolo Melli,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:01:28,700,8,0.1333333333,706,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",shot,Josh Hart,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:01:28,700,0,0.0,708,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:01:19,709,9,0.15,711,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",shot,Fred VanVleet,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
992,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:59,709,20,0.3333333333,713,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",shot,JJ Redick,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
993,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:50,709,9,0.15,715,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",foul,Pascal Siakam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:50,709,0,0.0,717,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",turnover,Pascal Siakam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:32,718,18,0.3,720,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",turnover,Josh Hart,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:29,718,3,0.05,722,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",foul,Josh Hart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:29,718,0,0.0,724,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",free throw,Kyle Lowry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
998,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:29,718,0,0.0,725,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",free throw,Kyle Lowry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:29,718,0,0.0,726,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:10,718,19,0.31666666670000004,727,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",miss,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1001,NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,4,0:00:08,718,2,0.03333333333,728,"['Brandon Ingram', 'JJ Redick', 'Josh Hart', 'Jrue Holiday', 'Nicolo Melli']",rebound,Norman Powell,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
