team,opp_team,season,year,date,period,segment_id,play_id,remaining_time,elapsed,play_length,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT,play_length_delta,play_length_secs,play_length_mins
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,718,726,0:00:29,0:11:31,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,718,727,0:00:10,0:11:50,0:00:19,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:19.000000000,19,0.3166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,718,728,0:00:08,0:11:52,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,718,729,0:00:08,0:11:52,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,730,734,0:00:00,0:12:00,0:00:08,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:08.000000000,8,0.1333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,730,735,0:00:00,0:12:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,730,736,0:00:00,0:12:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,743,0:05:00,0:07:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,745,0:05:00,0:00:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",jump ball,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,748,0:04:45,0:00:15,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Norman Powell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,750,0:04:31,0:00:29,0:00:14,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:14.000000000,14,0.2333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,752,0:04:20,0:00:40,0:00:11,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:11.000000000,11,0.1833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,753,0:04:17,0:00:43,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,754,0:04:07,0:00:53,0:00:10,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:10.000000000,10,0.1666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,755,0:04:05,0:00:55,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,756,0:03:53,0:01:07,0:00:12,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:12.000000000,12,0.2
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,758,0:03:50,0:01:10,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,759,0:03:41,0:01:19,0:00:09,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:09.000000000,9,0.15
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,760,0:03:38,0:01:22,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,761,0:03:23,0:01:37,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,762,0:03:21,0:01:39,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,743,763,0:03:08,0:01:52,0:00:13,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,Marc Gasol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:13.000000000,13,0.2166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,767,0:03:04,0:01:56,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,Kyle Lowry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,769,0:02:55,0:02:05,0:00:09,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:09.000000000,9,0.15
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,770,0:02:37,0:02:23,0:00:18,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Marc Gasol,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:18.000000000,18,0.3
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,772,0:02:37,0:02:23,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,774,0:02:37,0:02:23,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",free throw,Marc Gasol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,775,0:02:23,0:02:37,0:00:14,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 days 00:00:14.000000000,14,0.2333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,776,0:02:06,0:02:54,0:00:17,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:17.000000000,17,0.2833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,778,0:02:06,0:02:54,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,779,0:02:06,0:02:54,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,780,0:01:46,0:03:14,0:00:20,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:20.000000000,20,0.3333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,781,0:01:44,0:03:16,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,782,0:01:27,0:03:33,0:00:17,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Fred VanVleet,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 days 00:00:17.000000000,17,0.2833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,765,784,0:01:27,0:03:33,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,789,0:01:18,0:03:42,0:00:09,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:09.000000000,9,0.15
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,790,0:01:16,0:03:44,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,791,0:01:16,0:03:44,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,792,0:01:14,0:03:46,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,793,0:00:56,0:04:04,0:00:18,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Kyle Lowry,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 days 00:00:18.000000000,18,0.3
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,794,0:00:43,0:04:17,0:00:13,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:13.000000000,13,0.2166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,795,0:00:40,0:04:20,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,796,0:00:34,0:04:26,0:00:06,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:06.000000000,6,0.1
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,798,0:00:18,0:04:42,0:00:16,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,Fred VanVleet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:16.000000000,16,0.2666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,799,0:00:16,0:04:44,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,800,0:00:14,0:04:46,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,Marc Gasol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,802,0:00:10,0:04:50,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,803,0:00:08,0:04:52,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,804,0:00:06,0:04:54,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,5,785,805,0:00:00,0:05:00,0:00:06,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:06.000000000,6,0.1
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,2,0:12:00,0:00:00,0:00:00,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,4,0:12:00,0:00:00,0:00:00,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",jump ball,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,7,0:11:48,0:00:12,0:00:12,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Lonzo Ball,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:12.000000000,12,0.2
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,8,0:11:47,0:00:13,0:00:01,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Derrick Favors,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:01.000000000,1,0.01666666667
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,9,0:11:47,0:00:13,0:00:00,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",shot,Derrick Favors,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,10,0:11:29,0:00:31,0:00:18,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:18.000000000,18,0.3
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,11,0:11:25,0:00:35,0:00:04,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,JJ Redick,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,12,0:11:16,0:00:44,0:00:09,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:09.000000000,9,0.15
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,13,0:11:15,0:00:45,0:00:01,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:01.000000000,1,0.01666666667
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,14,0:11:11,0:00:49,0:00:04,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:04.000000000,4,0.06666666667
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,15,0:11:08,0:00:52,0:00:03,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Derrick Favors,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,16,0:11:00,0:01:00,0:00:08,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",miss,Derrick Favors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:08.000000000,8,0.1333333333
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,17,0:10:56,0:01:04,0:00:04,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,18,0:10:54,0:01:06,0:00:02,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",foul,JJ Redick,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,20,0:10:54,0:01:06,0:00:00,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",free throw,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,21,0:10:54,0:01:06,0:00:00,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",free throw,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,22,0:10:51,0:01:09,0:00:03,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",rebound,Derrick Favors,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
NOP,TOR,2019-2020 Regular Season,2020,2019-10-22,1,2,23,0:10:37,0:01:23,0:00:14,"['Brandon Ingram', 'Derrick Favors', 'JJ Redick', 'Jrue Holiday', 'Lonzo Ball']",shot,Brandon Ingram,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:14.000000000,14,0.2333333333
