term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2019,97671,PY 0231,01,3.000,Abnormal Psychology for Majors,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/03-12/09', 'location': 'BNW 254'}]",['MR 0200pm-0315pm 09/03-12/09 BNW 254'],David W.  Hollingsworth,David W.  Hollingsworth (P),25,26,-1
Fall2019,98859,PY 0231,02,3.000,Abnormal Psychology for Majors,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/03-12/09', 'location': 'BNW 124'}]",['MR 1100am-1215pm 09/03-12/09 BNW 124'],David W.  Hollingsworth,David W.  Hollingsworth (P),25,24,1
Fall2019,97706,PY 0236,01,3.000,Human Neuropsychology,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/03-12/09', 'location': 'BNW 137'}]",['MR 1100am-1215pm 09/03-12/09 BNW 137'],Margaret M.  McClure,Margaret M.  McClure (P),25,24,1
Fall2019,97033,PY 0251,01,3.000,Cognitive Psychology,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/03-12/09', 'location': 'BNW 124'}]",['TF 0200pm-0315pm 09/03-12/09 BNW 124'],Jessica M.  Karanian,Jessica M.  Karanian (P),26,25,1
Fall2019,98591,PY 0252,01,3.000,Learning and Applied Behavior Analysis,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/03-12/09', 'location': 'NHS 224'}]",['MR 0330pm-0445pm 09/03-12/09 NHS 224'],Matthew   LaClair,Matthew   LaClair (P),25,26,-1
Fall2019,97032,PY 0261,01,3.000,Behavioral Neuroscience,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/03-12/09', 'location': 'BNW GR22'}]",['TF 0800am-0915am 09/03-12/09 BNW GR22'],Shannon M.  Harding,Shannon M.  Harding (P),25,23,2
Fall2019,97160,PY 0261,02,3.000,Behavioral Neuroscience,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/03-12/09', 'location': 'BNW 138'}]",['TF 1230pm-0145pm 09/03-12/09 BNW 138'],Matthew   LaClair,Matthew   LaClair (P),25,25,0
Fall2019,98860,PY 0261,03,3.000,Behavioral Neuroscience,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/03-12/09', 'location': 'BNW 138'}]",['TF 0800am-0915am 09/03-12/09 BNW 138'],Matthew   LaClair,Matthew   LaClair (P),25,23,2
Fall2019,98159,PY 0262,01,3.000,Sensation and Perception,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/03-12/09', 'location': 'BNW 139'}]",['MR 1230pm-0145pm 09/03-12/09 BNW 139'],Matthew   LaClair,Matthew   LaClair (P),27,25,2
Fall2019,98592,PY 0272,01,3.000,Hormones and Behavior,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/03-12/09', 'location': 'BNW 137'}]",['TF 1230pm-0145pm 09/03-12/09 BNW 137'],Shannon M.  Harding,Shannon M.  Harding (P),20,19,1
Fall2019,97850,PY 0291,DB,3.000,Internship in the Teaching of Psychology,[],[],Dorothea D.  Braginsky,Dorothea D.  Braginsky (P),2,3,-1
Fall2019,97851,PY 0291,JK,3.000,Internship in the Teaching of Psychology,[],[],Jessica M.  Karanian,Jessica M.  Karanian (P),3,3,0
Fall2019,97852,PY 0291,JP,3.000,Internship in the Teaching of Psychology,[],[],Judith   Primavera,Judith   Primavera (P),2,2,0
Fall2019,97770,PY 0295,01,3.000,Supervised Research,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/09', 'location': 'BNW 139'}]",['W 0630pm-0900pm 09/03-12/09 BNW 139'],Michael Robert  Andreychik,Michael Robert  Andreychik (P),20,12,8
Fall2019,97707,PY 0322,01,3.000,Senior Seminar: Health Psychology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/03-12/09', 'location': 'BNW 254A'}]",['W 0200pm-0430pm 09/03-12/09 BNW 254A'],Dorothea D.  Braginsky,Dorothea D.  Braginsky (P),15,14,1
Fall2019,98593,PY 0331,01,3.000,Senior Seminar: Abnormal Child Psychology,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/03-12/09', 'location': 'BNW 254A'}]",['W 1100am-0130pm 09/03-12/09 BNW 254A'],Judith   Primavera,Judith   Primavera (P),15,13,2
Fall2019,97778,PY 0391,01,3.000,Internship in Applied Psychology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/09', 'location': 'BNW 334'}]",['W 0630pm-0900pm 09/03-12/09 BNW 334'],Judith   Primavera,Judith   Primavera (P),30,11,19
Fall2019,97779,PY 0395,01,4.000,Independent Research,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/09', 'location': 'BNW 139'}]",['W 0630pm-0900pm 09/03-12/09 BNW 139'],Michael Robert  Andreychik,Michael Robert  Andreychik (P),20,3,17
Fall2019,97640,PY 0406,01,3.000,Organizational Development,"[{'days': 'R', 'times': '0500pm-0915pm', 'dates': '10/30-12/20', 'location': 'BNW 138'}]",['R 0500pm-0915pm 10/30-12/20 BNW 138'],William Paul   Maloney,William Paul   Maloney (P),20,8,12
